title,author,publisher,pubyear,isbn,issn,location,bibctrlno,detail_url,type,keyword1,keyword2,keyword3,keywords,year
Fabrication of Highly Sensitive Capacitive Pressure Sensors Using a Bubble-Popping PDMS,장윤석;조정대;이승현;김인영;이택민;우규희;권신;김현창,MDPI Open Access Publishing;MDPI Open Access Publishing,2023.08.04,,,[],120252,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120252&se=rt&ty=B,연구논문,,,,,2023.0
Fabrication of Highly Sensitive Porous Polydimethylsiloxane Pressure Sensor Through Control of Rheological Properties,장윤석;이승현;이윤기;김인영;이택민;권신;강보석,MDPI Open Access Publishing;MDPI Open Access Publishing,2024.10.31,,,[],121090,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121090&se=rt&ty=B,연구논문,,,,,2024.0
Fabrication Process of Transparent and Flexible Micro-LED Display by Plate-to-plate Transfer Using Patterned StampFabrication Process of Transparent and Flexible Micro-LED Display by Plate-to-plate Transfer Using Patterned Stamp,박혜선;조다운;김현돈;김재구;김재현;장봉균,NANO KOREA;NANO KOREA,2025-07-03,,,[],121422,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121422&se=rt&ty=B,연구논문,,,,,2025.0
.Facile fabrication of the transparent superhydrophobic surfaces,임재균;한규현;정영도;임현의,나노기술연구협의회;나노기술연구협의회,2023.01.26,,,[],120592,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120592&se=rt&ty=B,연구논문,,,,,2023.0
Failure mechanics of Rubber Components,우창수;박현성;최상희,ECCOMAS;ECCOMAS,2024.06.05,,,[],121080,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121080&se=rt&ty=B,연구논문,,,,,2024.0
Fast flexible multibody dynamic analysis of machine tools using modal state space models,김창주;오정석;박천홍;이창호,Hallwag AG;Hallwag AG,2023.07.13,,,[],120198,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120198&se=rt&ty=B,연구논문,,,,,2023.0
Fatigue performance of hybrid laser arc welded joints with high manganese steelFatigue performance of hybrid laser arc welded joints with high manganese steel,김지훈;정원찬;최인성;이광현;김명현,대한조선학회;대한조선학회,2025-04-21,,,[],121379,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121379&se=rt&ty=B,연구논문,,,,,2025.0
A Fault Diagnosis Algorithm Embedded Controller Design for Hydraulic Solenoid Valves in Industrial Applications,유승진;정준하;이재경;신상우;장달식,한국정밀공학회;한국정밀공학회,2024.08.30,,,[],120927,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120927&se=rt&ty=B,연구논문,,,,,2024.0
FCA 필릿 용접 공정에서 오프셋과 용접속도가 비드형상과 용접결함에 미치는 영향에 대한 연구A Study on the Effects of Offset and Welding Speed on Bead Shape and Welding Defects in the FCA Fillet Welding Process,배준성;안상현;정광호;김선민;조대원;안석영,대한용접접합학회;대한용접접합학회,2024.10.31,,,[],121050,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121050&se=rt&ty=B,연구논문,,,,,2024.0
.FE  Analysis of  Laser  Shock Peening  on STS304 and the  Effect  of Static Damping  on the  Solution,김륜한;서정;신동식;이광현;배승훈;조대원;이원근,ICLPRP;ICLPRP,2023.10.26,,,[],120326,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120326&se=rt&ty=B,연구논문,,,,,2023.0
Feasibility study on electrochemical compressor utilizing water-hydrogen heat pump systemFeasibility study on electrochemical compressor utilizing water-hydrogen heat pump system,김영기;추찬호;범태영;박시영;구본효;김선엽;김상원;김동규,Elsevier;Elsevier,2025-06-15,,,[],121374,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121374&se=rt&ty=B,연구논문,,,,,2025.0
Femtosecond Laser-Assisted SiC Wafer Thinning Process,윤하영;임재승;한성흠;이재학;박아영;송준엽;김승만,한국광학회;한국광학회,2024.08.06,,,[],120893,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120893&se=rt&ty=B,연구논문,,,,,2024.0
Femtosecond Laser-Assisted SiC Wafer Thinning Process,윤하영;임재승;한성흠;이재학;박아영;송준엽;김승만,한국마이크로전자 및 패키징학회;한국마이크로전자 및 패키징학회,2024.11.08,,,[],121089,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121089&se=rt&ty=B,연구논문,,,,,2024.0
Femtosecond laser induced direct patterning for liquid-metal repellent surfaceFemtosecond laser induced direct patterning for liquid-metal repellent surface,유채린;조준희;장원석,SPIE;SPIE,2024.06.20,,,[],120975,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120975&se=rt&ty=B,연구논문,,,,,2024.0
Femtosecond Laser-induced Fishbone Patterning for Selective Liquid-metal De-wet Electrode of Flexible ElectronicsFemtosecond Laser-induced Fishbone Patterning for Selective Liquid-metal De-wet Electrode of Flexible Electronics,유채린;조현민;이원섭;조준희;김혜수;장원석,AMER CHEMICAL SOC;AMER CHEMICAL SOC,2024.06.14,,,[],120739,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120739&se=rt&ty=B,연구논문,,,,,2024.0
Femtosecond laser rangefinder for precise 3D coordinate measurement,한성흠;김승만;오정석;김경호;노승국,SPIE Photonics west 2023;SPIE Photonics west 2023,2023.01.31,,,[],114423,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=114423&se=rt&ty=B,연구논문,,,,,2023.0
Filler Metal을 이용한 전자빔 용접기술 동향Technical Trend of Wire-Feed Electron Beam AdditiveManufacturing,최인성;이광현;서정;정인철;김용재,대한용접접합학회(KWJS);대한용접접합학회(KWJS),2023.05.12,,,[],120050,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120050&se=rt&ty=B,연구논문,,,,,2023.0
Fine ablation with depth control of 25-nm resolution and morphologies irradiated by femtosecond laser pulses via beam shaping,신영관;최준하;조성학,Springer Verlag;Springer Verlag,2023.07.04,,,[],120175,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120175&se=rt&ty=B,연구논문,,,,,2023.0
Finite element analysis of a membrane cell for an artificial gillFinite element analysis of a membrane cell for an artificial gill,김현세;허필우,한국마린엔지니어링학회;한국마린엔지니어링학회,2025-02-14,,,[],121279,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121279&se=rt&ty=B,연구논문,,,,,2025.0
A Finite Element Model of an Electric Motor with an Unbalanced Rotor for Vibration Data Generation,이현승;손세호;정다연;선경호;전병찬;오기용,Korea Society fof Precision Engineering;Korea Society fof Precision Engineering,2024.01.05,,,[],120841,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120841&se=rt&ty=B,연구논문,,,,,2024.0
First-Principles Calculation Guided High-Purity Layer Control of 4 in. MoS2 by Plasma RIE,김창민;김무영;조동현;체이타냐;석현호;박문수;김대웅;강우석;김태성;김형우,American Chemical Society;American Chemical Society,2023.01.18,,,[],120150,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120150&se=rt&ty=B,연구논문,,,,,2023.0
Flash-Induced High-Throughput Porous Graphene via Synergistic Photo-Effects for Electromagnetic Interference Shielding,이진수;김정욱;이재희;손용구;김영빈;우규희;이찬희;김일두;석재영;유종원;박정환;이건재,Open Access Science Online;Open Access Science Online,2023.08.02,,,[],120227,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120227&se=rt&ty=B,연구논문,,,,,2023.0
"Flashlight-induced Ultrafast, Scalable Surface Activation of Highly Loaded Graphite Composite Anode",최수현;장소희;김현태;석재영;양우석;김석;조영태;권신;우규희,WILEY-V C H VERLAG GMBH;WILEY-V C H VERLAG GMBH,2024.12.04,,,[],121174,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121174&se=rt&ty=B,연구논문,,,,,2024.0
Flexible All­Inorganic Thermoelectric Yarns,Hanhwi Jang;Junseong Ahn;Yongrok Jeong;하지환;정준호;Min-Wook Oh;Inkyu Park;Yeon Sik Jung,"WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim;WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",2024.09.17,,,[],121018,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121018&se=rt&ty=B,연구논문,,,,,2024.0
Flexible and Stretchable Li Ion Battery Using Origami Scale Structure for Untethered Soft RobotFlexible and Stretchable Li Ion Battery Using Origami Scale Structure for Untethered Soft Robot,오민섭;장봉균;현승민,PRiME;PRiME,2024.10.08,,,[],120963,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120963&se=rt&ty=B,연구논문,,,,,2024.0
FO-PLP 본딩장비 듀얼겐트리 구동조건에 따른 구조 진동 특성 분석에 관한 연구Study on the Residual Vibration of FO-PLP Bonder Dual Gantry,이재학;송준엽;김승만;한성흠;박아영;강수민,한국정밀공학회(KSPE);한국정밀공학회(KSPE),2023.05.10,,,[],120372,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120372&se=rt&ty=B,연구논문,,,,,2023.0
Forced  Floated Type Dust Collector Attached to Brake System to Reduce Brake Wear Particles EmissionForced  Floated Type Dust Collector Attached to Brake System to Reduce Brake Wear Particles Emission,이석환;우상희,FISITA;FISITA,2024.06.18,,,[],121033,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121033&se=rt&ty=B,연구논문,,,,,2024.0
"Frequency-Selective, Multi-Channel, Self-Powered Artificial Basilar Membrane Sensor with a Spiral Shape and 24 Critical Bands Inspired by the Human Cochlea",전은석;이유승;윤성호;허신;최홍수;한창수,Wiley-VCH Verlag;Wiley-VCH Verlag,2024.06.17,,,[],120890,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120890&se=rt&ty=B,연구논문,,,,,2024.0
"Fs pulse laser-based, micro LED chips transfer technology",김승만;한성흠;임재승;강수민;한승회;이재학;박아영;송준엽,SPIE Photonics west 2023;SPIE Photonics west 2023,2023.02.01,,,[],114424,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=114424&se=rt&ty=B,연구논문,,,,,2023.0
Fs pulse laser-induced Micro-LED transfer process,임재승;강수민;한성흠;이재학;박아영;송준엽;한승회;김승만,한국광학회;한국광학회,2024.08.06,,,[],120894,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120894&se=rt&ty=B,연구논문,,,,,2024.0
Full-Color Micro-LED Display Enabled by Highly Stable Photo-Patternable Perovskite Quantum Dot Resin,심형철;김아름;소혜미;장봉균;김재현;현승민,EUROPEAN  MATERIALS  RESEARCH  SOCIETY;EUROPEAN  MATERIALS  RESEARCH  SOCIETY,2023.05.31,,,[],120040,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120040&se=rt&ty=B,연구논문,,,,,2023.0
Full-color micro-LED display with photo-patternable and highly ambient-stable perovskite quantum dot/siloxane composite as color conversion layers,심형철;김주호;박소연;김봉성;장봉균;이학주;김아름;현승민;김재현,Nature Publishing Group;Nature Publishing Group,2023.03.24,,,[],120117,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120117&se=rt&ty=B,연구논문,,,,,2023.0
Functionalized Graphene Nanofiber-Incorporated Fumion Anion-Exchange Membranes with Enhanced Alkaline Stability and Fuel-Cell Performances,Iyappan Arunkumar;Ramasamy Gokulapriyan;Venkitesan Sakthivel;Ae Rhan Kim;Min Suk Oh;Jae Young Lee;김선엽;이선엽;Dong Jin Yoo,AMER CHEMICAL SOC;AMER CHEMICAL SOC,2023.07.10,,,[],120314,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120314&se=rt&ty=B,연구논문,,,,,2023.0
Gas Absorption and Particle Removal Performance of Wet  Parallel-Membrane Array System,이예완;안소희;이광택;이한얼;유채린;김예슬;한방우;김용진;김학준,Institute of Electrical and Electronics Engineers;Institute of Electrical and Electronics Engineers,2023.06.30,,,[],120240,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120240&se=rt&ty=B,연구논문,,,,,2023.0
Gas jet structure effects on fuel concentrations and flames in a hydrogen low-pressure direct-injection spark-ignition engineGas jet structure effects on fuel concentrations and flames in a hydrogen low-pressure direct-injection spark-ignition engine,Dongchan Kim;ChengHua Zhang;김용래;SeungWoo Lee;Hong-kil Baek;Sanghoon Kook,Professional Enjineering Publishing Ltd.;Professional Enjineering Publishing Ltd.,2025-06-01,,,[],121393,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121393&se=rt&ty=B,연구논문,,,,,2025.0
Generation of structured 1 GHz femtosecond laser pulses,김병주;김도현;김영규;홍 하미;최지연;안상훈,한국광학회;한국광학회,2024.08.06,,,[],120941,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120941&se=rt&ty=B,연구논문,,,,,2024.0
Genetic-Algorithm-Based Room-Temperature Shimming and Long-Term Operational Protocol for a KBSI 400 MHz all-HTS NMR MagnetGenetic-Algorithm-Based Room-Temperature Shimming and Long-Term Operational Protocol for a KBSI 400 MHz all-HTS NMR Magnet,장재영;황영진;양홍민;김재민;한승용;염한길;안민철;이상갑,Institute of Electrical and Electronics Engineers;Institute of Electrical and Electronics Engineers,2024-08-01,,,[],121272,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121272&se=rt&ty=B,연구논문,,,,,2024.0
Glass Core 기반 TGV 공정에서 Beam Shape이 미치는 영향에 관한 연구Study on the Effect of Beam Shape in Glass Core Based Through-glass via(TGV) Process,김종혁;김병주;안상훈,한국정밀공학회;한국정밀공학회,2025.05.14,,,[],121322,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121322&se=rt&ty=B,연구논문,,,,,2025.0
GMAW 공정에서 자세별 용융풀 거동에 의한 비드 형상 및 용적 이행 모드 변화에 대한 연구A Study on Changes of Bead Shape and Metal Transfer Mode Affected by Molten Pool Behavior for Welding Position in GMAW Process,안상현;배준성;조대원;김대환;배승훈;김선민;강진훈;박태국;박창우;박중구;최두진,대한용접접합학회(KWJS);대한용접접합학회(KWJS),2023.08.31,,,[],120244,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120244&se=rt&ty=B,연구논문,,,,,2023.0
Graphene-enabled laser lift-off for ultrathin displays,Sumin Kang;Jaehyeock Chang;임재승;Dong Jun Kim;Taek-Soo Kim;Kyung Cheol Choi;이재학;김승만,Nature Publishing Group;Nature Publishing Group,2024.09.27,,,[],120952,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120952&se=rt&ty=B,연구논문,,,,,2024.0
Green laser welding process and system technologies for manufacturing parts of electric vehicles,강희신;유현종;박준수;김명진;김종식;천은준,The German Scientific Society for Lasers and Photonics(WLT);The German Scientific Society for Lasers and Photonics(WLT),2023.06.29,,,[],120215,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120215&se=rt&ty=B,연구논문,,,,,2023.0
Green Manufacturing of？Electrically？Tunable Smart Light？Weight Planar Optics: A？Review,양동욱;이영근;강혁인;Quang Hyu Vu;강구선;이승언;한효근;김승환;남한구;권순근;이혁교;이주형;유홍기;윤효상;김영진,한국정밀공학회;한국정밀공학회,2024.05.04,,,[],120769,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120769&se=rt&ty=B,연구논문,,,,,2024.0
Growth of Hierarchical 3D C-MoS2 for Highly Sensitive NO2 Detection,강상우;송정인;백진욱;조진일;김태성;김무영;김하술;문지훈,ICMAT;ICMAT,2023.06.28,,,[],120393,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120393&se=rt&ty=B,연구논문,,,,,2023.0
GT24 가스터빈용 EV 버너의 수소혼소에 따른 질소산화물 배출 특성에 대한 실험적 연구Experimental Study on NOx Emissions with Hydrogen and Natural gas for EV burner of GT24,황정재;이원준;민경욱;강도원;김한석;김민국,한국가스학회;한국가스학회,2023.12.31,,,[],120624,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120624&se=rt&ty=B,연구논문,,,,,2023.0
H2 / Ar plasma characteristics in a 2D gliding arc reactor,최정안;최성일;이대훈,IEEE;IEEE,2024.06.20,,,[],121145,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121145&se=rt&ty=B,연구논문,,,,,2024.0
Harmonic errors of a 9.4 T all-REBCO NMR magnet afected by screening current and geometric inconsistency of coated conductorsHarmonic errors of a 9.4 T all-REBCO NMR magnet afected by screening current and geometric inconsistency of coated conductors,방재석;김재민;장재영;안민철;황영진;김광민;김영일;구명환;이헌주;인세환;홍용주;염한길;이정태;양홍민;한승용;이상갑,Nature Publishing Group;Nature Publishing Group,2024-08-19,,,[],121274,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121274&se=rt&ty=B,연구논문,,,,,2024.0
Health Index Construction for Crack Fault Diagnosis of Rotating Shaft by Full-Scale Experiments,김창희;박기호;이주홍;최주호,,2023.10.25,,,[],120329,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120329&se=rt&ty=B,연구논문,,,,,2023.0
Heterostructured Sn:SnO2 Nanodots for High-Performance Li-S Batteries with Kinetics-Enhanced Cathode and Dendrite-Free AnodeHeterostructured Sn:SnO2 Nanodots for High-Performance Li-S Batteries with Kinetics-Enhanced Cathode and Dendrite-Free Anode,푸엉;김덕종;강지호;정원지;임수인;임강훈;이승모,John Wiley & Sons Ltd.;John Wiley & Sons Ltd.,2025-06-04,,,[],121360,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121360&se=rt&ty=B,연구논문,,,,,2025.0
High-Efficiency Silicon Nanowire Array Near Infrared Photodetectors via Length Control and SiOx Surface Passivation,Bongkwon Son;신상호;Zhi-Jun Zhao;주병권;정준호;Munho Kim;Chuan Seng Tan,JOHN WILEY & SONS INC;JOHN WILEY & SONS INC,2023.06.07,,,[],120556,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120556&se=rt&ty=B,연구논문,,,,,2023.0
High？Energy？Density Fiber Supercapacitors Based on Transition Metal Oxide Nanoribbon Yarns for Comprehensive Wearable Electronics,Junseong Ahn;Suchithra Padmajan Sasikala;Yongrok Jeong;Jin Goo Kim;하지환;황순형;전소희;최준혁;강병호;Jihyeon Ahn;정준호;Sang Ouk Kim;Inkyu Park,Springer Nature;Springer Nature,2024.06.23,,,[],121015,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121015&se=rt&ty=B,연구논문,,,,,2024.0
Higher wear-resistant surfacing at high temperatures using a hybrid cladding process,조영관;송단비;최정수;서정;parviz kahhal;박상후,Elsevier BV;Elsevier BV,2023.01.09,,,[],120080,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120080&se=rt&ty=B,연구논문,,,,,2023.0
High-fidelity multiphysics model of a permanent magnet synchronous motor for fault data generationc,이현승;손세호;정대연;선경호;전병찬;오기용,Academic Press;Academic Press,2024.06.06,,,[],120744,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120744&se=rt&ty=B,연구논문,,,,,2024.0
"Highly gallol-substituted, rapidly self-crosslinkable, and robust chitosan hydrogel for 3D bioprinting",곽민아;이수진;이동진;박수아;박원호,Elsevier BV;Elsevier BV,2023.02.06,,,[],120094,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120094&se=rt&ty=B,연구논문,,,,,2023.0
Highly Reliable and Ultra-Flexible Wearable OLEDs Enabled by Environmentally and Mechanically Robust Hybrid Multibarrier Encapsulation Layers,이선우;손영현;이상민;오승진;전영민;김현우;김택수;권정현,John Wiley & Sons Ltd.;John Wiley & Sons Ltd.,2024.10.01,,,[],121123,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121123&se=rt&ty=B,연구논문,,,,,2024.0
.Highly selective conversion of toluene to acetylene for upcycling by a plasma process,정찬미;딘뒤코에;이창혁;손상호;김유나;이대훈,Elsevier BV;Elsevier BV,2024.01.06,,,[],120817,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120817&se=rt&ty=B,연구논문,,,,,2024.0
Highly sensitive and label-free protein immunoassay-based biosensor comprising infrared metamaterial absorber inducing strong couplingHighly sensitive and label-free protein immunoassay-based biosensor comprising infrared metamaterial absorber inducing strong coupling,강도현;김민균;최준혁;최대근;이지혜;이종원;정주연,Pergamon Press Ltd.;Pergamon Press Ltd.,2024.05.27,,,[],121006,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121006&se=rt&ty=B,연구논문,,,,,2024.0
Highly Shape-Adaptable Honeycomb Gripper Using Orthotropic Surface Tension,서용신;이재영;박찬훈;박종우;한병길;고제성;김의겸;Hugo Rodrigue;박정애;송성혁,Institute of Electrical and Electronics Engineers(IEEE);Institute of Electrical and Electronics Engineers(IEEE),2023.04.11,,,[],120361,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120361&se=rt&ty=B,연구논문,,,,,2023.0
Highly Simplified Fabrication of Fine-Patterned Electrodes based on Laser Ablation Using Mode Converter,정하경;윤하영;이재학;한성흠;박아영;문현규;오승진;송준엽;김승만,한국광학회;한국광학회,2024.08.06,,,[],120896,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120896&se=rt&ty=B,연구논문,,,,,2024.0
"Highly Transmittance, Mechanical, Thermally Stable Silver Nanowires Network Using ZnO Nanoparticles",찐티리;Thi Tu Linh To;고평삼;우규희;권신;노진성;윤홍석,Wiley - V C H Verlag GmbbH & Co.;Wiley - V C H Verlag GmbbH & Co.,2024.07.24,,,[],120928,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120928&se=rt&ty=B,연구논문,,,,,2024.0
High-performance P-type hybrid thermoelectric fibers using co-sputtering for thermoelectric textiles,김다혜;신승익;전성재;한승우,AGH University of Science and Technology in Krakow;AGH University of Science and Technology in Krakow,2024.07.01,,,[],121203,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121203&se=rt&ty=B,연구논문,,,,,2024.0
High-Performance Stainless-Steel-Fiber-Reinforced thick ultraflexible electrode applicable to 3D free-form batteries,소혜미;니구스하레곳;김아름;오민섭;이진영;현승민,한국공업화학회;한국공업화학회,2024.10.31,,,[],121001,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121001&se=rt&ty=B,연구논문,,,,,2024.0
High-Performance Stainless-Steel-Fiber-Reinforced Thick Ultra-flexible Electrode Applicable to 3D Free-Form BatteriesHigh-Performance Stainless-Steel-Fiber-Reinforced Thick Ultra-flexible Electrode Applicable to 3D Free-Form Batteries,니구스하레곳;김아름;하현호;이진영;오민섭;김광섭;소혜미;현승민,Springer Nature;Springer Nature,2024.09.02,,,[],121099,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121099&se=rt&ty=B,연구논문,,,,,2024.0
High-Purity 4-in MoS2 Plasma Etching with Three Mixed Gases,김형우;김창민;김무영;김대웅;강우석;김태성,IEEE NEMS 2023;IEEE NEMS 2023,2023.05.16,,,[],120022,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120022&se=rt&ty=B,연구논문,,,,,2023.0
High-resolution printing of micrometer-scale copper electrode: From ink formulation and process optimization to application,김종윤;강병재;김현태;최수현;박재형;정현우;황영준;권신;우규희;이윤구,Elsevier Editora Ltda;Elsevier Editora Ltda,2023.12.03,,,[],120455,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120455&se=rt&ty=B,연구논문,,,,,2023.0
High-resolution Repairing Process of Metal Patterns using Laser Ablation for Fine？patterned Advanced Packaging,정하경;김승만;이재학;송준엽;한성흠;박아영;강수민;윤하영,"KIMM, KAIST, KRISS / ISMTII 2023;KIMM, KAIST, KRISS / ISMTII 2023",2023.09.18,,,[],120266,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120266&se=rt&ty=B,연구논문,,,,,2023.0
High-Selectivity Ammonia Separation Using a Vacuum-Sweep Gas Hybrid Membrane Degassing ProcessHigh-Selectivity Ammonia Separation Using a Vacuum-Sweep Gas Hybrid Membrane Degassing Process,윤홍식,대한화학회;대한화학회,2024.10.17,,,[],121029,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121029&se=rt&ty=B,연구논문,,,,,2024.0
Hot Cracking Characteristics During Single-Mode Fiber and Green Laser Welding Processes in Lithium-Ion Battery Pack Manufacturing,박재현;김명진;강희신;박원아;천은준,대한용접접합학회(KWJS);대한용접접합학회(KWJS),2023.10.31,,,[],120357,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120357&se=rt&ty=B,연구논문,,,,,2023.0
.How to Achieve Net-Zero in the Semiconductor/Display Industry with Plasma Technology,강우석,"한국기계연구원, 한국연소학회;한국기계연구원, 한국연소학회",2023.12.01,,,[],120425,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120425&se=rt&ty=B,연구논문,,,,,2023.0
Human-Centric Depth Estimation: A Hybrid Approach with Minimal DataHuman-Centric Depth Estimation: A Hybrid Approach with Minimal Data,김유현;안희진;김태섭;안병태;최동걸,MDPI AG;MDPI AG,2025.06.04,,,[],121398,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121398&se=rt&ty=B,연구논문,,,,,2025.0
Human-Inspired Tactile Perception System for Real-Time and Multimodal Detection of Tactile Stimuli,이보연;김성기;오선종;이영오;박종화;고현협;구자춘;정영도;임현의,"MARY ANN LIEBERT, INC;MARY ANN LIEBERT, INC",2023.12.18,,,[],120526,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120526&se=rt&ty=B,연구논문,,,,,2023.0
Hyaluronic acid/polyphenol sunscreens with broad-spectrum UV protection properties from tannic acid an quercetin,이수진;이동진;박수아;박정진;박원호,Elsevier BV;Elsevier BV,2024.01.31,,,[],120818,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120818&se=rt&ty=B,연구논문,,,,,2024.0
Hybrid 3D-Printed Tri-Cultured Intestine with Tubular Mesh StructureHybrid 3D-Printed Tri-Cultured Intestine with Tubular Mesh Structure,손승훈;이보연;임호섭;최해진;정초록;임정화;양석조;이준희,John Wiley & Sons Ltd.;John Wiley & Sons Ltd.,2025-04-18,,,[],121377,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121377&se=rt&ty=B,연구논문,,,,,2025.0
Hybrid Capacitive Deionization for Wastewater Treatment from Spent Battery	Hybrid Capacitive Deionization for Wastewater Treatment from Spent Battery,윤홍식,한국재료학회;한국재료학회,2025.06.17,,,[],121335,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121335&se=rt&ty=B,연구논문,,,,,2025.0
Hybrid Carbon Bilayer Anode for Improved Ion Transport and Reaction Stability for Li ion BatteryHybrid Carbon Bilayer Anode for Improved Ion Transport and Reaction Stability for Li ion Battery,김명호;오민섭;소혜미;니구스;현승민,IMLB 2024;IMLB 2024,2024.06.17,,,[],121218,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121218&se=rt&ty=B,연구논문,,,,,2024.0
Hybrid Carbon Bilayer Anode for Improved Ion Transport and Reaction Stability of Li Ion Battery？Hybrid Carbon Bilayer Anode for Improved Ion Transport and Reaction Stability of Li Ion Battery？,오민섭;김명호;소혜미;김아름;이진영;현승민,한국공업화학회;한국공업화학회,2024.10.31,,,[],121151,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121151&se=rt&ty=B,연구논문,,,,,2024.0
Hybrid film-like strain sensors prepared from polydimethylsiloxane-covered 3D porous network sponges toward human motion detection,Thi SInh Vo;Truong Sinh Nguyen;이승현;김경훈,Elsevier BV;Elsevier BV,2024.02.22,,,[],121269,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121269&se=rt&ty=B,연구논문,,,,,2024.0
